,surface,pieces,etage,prix,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_garage,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,gouvernerat,ville,type,contrat,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,nlp_transaction_negociable,nlp_transaction_urgent,nlp_transaction_first_owner_or_new_mentioned,nlp_transaction_developer_or_promoter_mentioned,nlp_transaction_legal_title_or_status_mentioned,nlp_transaction_legal_title_hint,nlp_property_subtype,nlp_property_furnished,nlp_property_semi_furnished,nlp_property_condition,nlp_property_orientation_mentioned,nlp_property_duplex_penthouse_garden_level_mentioned,nlp_comfort_air_conditioning,nlp_comfort_heating_mentioned,nlp_comfort_double_glazing_mentioned,nlp_comfort_finishing_quality_hint,nlp_location_neighborhood_or_zone,nlp_location_proximity_count,nlp_location_proximity_str,nlp_location_nuisance_or_negative_mentioned,nlp_usage_primary_residence_likely,nlp_usage_investment_likely,nlp_usage_furnished_rental_likely,nlp_standing_luxury_level,nlp_standing_features_count,nlp_standing_features_str,nlp_signals_listing_too_vague,nlp_signals_incoherence_price_vs_surface_hint,nlp_signals_spam_or_low_quality_hint,nlp_signals_extraction_confidence,vis_pool_likely_mean,vis_pool_likely_max,vis_garden_likely_mean,vis_garden_likely_max,vis_sea_view_likely_mean,vis_sea_view_likely_max,vis_furnished_likely_mean,vis_furnished_likely_max,vis_modern_renovation_likely_mean,vis_modern_renovation_likely_max,vis_luxury_visual_score_mean,vis_luxury_visual_score_max,vis_n_images,bge_pca_0,bge_pca_1,bge_pca_2,bge_pca_3,bge_pca_4,bge_pca_5,bge_pca_6,bge_pca_7,bge_pca_8,bge_pca_9,bge_pca_10,bge_pca_11,bge_pca_12,bge_pca_13,bge_pca_14,bge_pca_15,bge_pca_16,bge_pca_17,bge_pca_18,bge_pca_19,bge_pca_20,bge_pca_21,bge_pca_22,bge_pca_23,bge_pca_24,bge_pca_25,bge_pca_26,bge_pca_27,bge_pca_28,bge_pca_29,bge_pca_30,bge_pca_31
52,151.0,3.0,0.0,255000.0,1.0,,1.0,1.0,,,1.0,,,,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,1688.7417218543046,50.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,92.0,3.0,0.0,200000.0,1.0,1.0,1.0,1.0,,,,,,,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,2173.913043478261,30.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,64.0,2.0,0.0,145000.0,1.0,,,,,,,,,,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,2265.625,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,72.0,6.0,0.0,580000.0,,,1.0,1.0,,,,,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,8055.555555555556,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,133.0,2.0,0.0,350000.0,,,1.0,,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,2631.5789473684213,66.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.0,2.0,,320000.0,,,1.0,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,5614.035087719299,28.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,132.0,2.0,1.0,280000.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,2121.212121212121,66.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,100.0,2.0,1.0,150000.0,,,,,,,,,,1.0,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1500.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,136.0,2.0,2.0,320000.0,,1.0,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,2352.9411764705883,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,120.0,4.0,2.0,480000.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,4000.0,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,78.0,2.0,,220000.0,,,,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,2820.5128205128203,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,70.0,2.0,4.0,120000.0,1.0,,,,,,,,,,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,1714.2857142857142,35.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,80.0,2.0,,130000.0,,,,,,,,1.0,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1625.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,115.0,3.0,0.0,250000.0,,,1.0,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,2173.913043478261,38.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,74.0,2.0,,245000.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3310.810810810811,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,95.0,2.0,,128000.0,,1.0,,,,,,,,,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,1347.3684210526317,47.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,7.0,2.0,1.0,490000.0,1.0,,1.0,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,70000.0,3.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,500.0,6.0,0.0,650000.0,,,,1.0,,,1.0,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1300.0,83.33333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,105.0,2.0,,155000.0,,,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1476.1904761904761,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,126.0,2.0,4.0,330000.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,Manouba,Manouba,Appartement,vente,36.8113307,10.0947037,2619.0476190476193,63.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,120.0,4.0,,360000.0,1.0,1.0,1.0,1.0,,,,,1.0,,Sousse,Sousse,Appartement,vente,35.8288284,10.6405254,3000.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,93.0,3.0,,111111.0,1.0,1.0,1.0,1.0,,,,,,,Sousse,Sousse,Appartement,vente,35.8288284,10.6405254,1194.741935483871,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,140.0,4.0,3.0,595000.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,4250.0,35.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,79.0,2.0,0.0,260000.0,,,,,,,,1.0,,1.0,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,3291.1392405063293,39.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,110.0,2.0,0.0,400000.0,,,,,1.0,,1.0,,,1.0,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,3636.3636363636365,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,62.0,2.0,0.0,165000.0,,,,,,,,,,,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,2661.2903225806454,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,85.0,2.0,,250000.0,1.0,1.0,,,,,,1.0,,,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,2941.176470588235,42.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,110.0,3.0,0.0,230000.0,,,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,2090.909090909091,36.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,100.0,2.0,1.0,175000.0,,1.0,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1750.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,105.0,2.0,0.0,120000.0,,,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1142.857142857143,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,94.0,3.0,4.0,148000.0,1.0,,,,,,,,,1.0,,"Il Se Trouve À Cité El Hédi Nouira, Ariana",Appartement,vente,,,1574.468085106383,31.333333333333332,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,93.0,4.0,1.0,320000.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3440.8602150537636,23.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,132.0,2.0,0.0,155000.0,,,,,,,1.0,,,1.0,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,1174.2424242424242,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16467954,-0.15356818,-0.15415566,0.16761357,-0.06326861,-0.22227444,0.0180454,0.12202394,0.00197102,0.02929857,0.07032057,-0.026021795,0.029960468,-0.010132832,0.07319007,-0.008751009,-0.048201937,0.01393715,0.028411515,0.0066466434,0.015235858,0.004616391,0.020153694,-0.031141983,0.059685916,-0.0763584,0.007781368,0.004933173,-0.017527968,-0.0063377894,0.011254868,0.04657941
85,160.0,2.0,1.0,490000.0,,,1.0,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3062.5,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,74.0,2.0,,190000.0,1.0,1.0,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,2567.5675675675675,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,168.0,2.0,,380000.0,1.0,,,,,,,1.0,,,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,2261.904761904762,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,85.0,2.0,,120000.0,,1.0,,,,,,1.0,,,,"Une Résidence À Borj Louzir, Ariana",Appartement,vente,,,1411.764705882353,42.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,40.0,2.0,,390000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,9750.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,149.0,2.0,,350000.0,,1.0,,,,,,1.0,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,2348.993288590604,74.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,99.0,2.0,1.0,370000.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3737.373737373737,49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,55.0,2.0,0.0,240000.0,,,1.0,,,,,,,,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,4363.636363636364,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,164.0,2.0,,350000.0,1.0,,,,,,,1.0,,,,"Au Coeur Du Centre Ville, Tunis",Appartement,vente,,,2134.1463414634145,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,70.0,2.0,2.0,130000.0,,,,,,,,1.0,,,,"Une Résidence À Borj Louzir, Ariana",Appartement,vente,,,1857.142857142857,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,80.0,2.0,1.0,135000.0,,,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1687.5,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,60.0,2.0,0.0,105000.0,,,,,,,1.0,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1750.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09799615,-0.20140241,-0.09743196,-0.16435765,-0.107523404,0.056599952,-0.055938896,0.030407503,-0.04738079,-0.05109908,0.03866242,-0.049340297,0.042965837,-0.10945556,-0.025728703,0.02462981,0.03898949,0.040348,-0.066555634,0.023799267,-0.005155962,-0.060189918,-0.045842167,-0.027513834,0.087652765,0.0048310235,0.07345226,0.02518448,0.0658397,-0.0026602994,-0.019774117,-0.009254901
97,105.0,2.0,,160000.0,,1.0,,,,,,1.0,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1523.8095238095239,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,75.0,2.0,0.0,200000.0,,1.0,,,,,,1.0,,,,"Une Résidence Sur La Route Principale À Menzel Jemil, Bizerte",Appartement,vente,,,2666.6666666666665,37.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,100.0,2.0,,120000.0,,1.0,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1200.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,75.0,3.0,,185000.0,,,1.0,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,2466.6666666666665,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,200.0,2.0,1.0,620000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,3100.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,600.0,6.0,3.0,390000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,650.0,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,115.0,2.0,1.0,350000.0,,1.0,,1.0,,,,,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3043.478260869565,57.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,40.0,2.0,,390000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,9750.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,9.0,2.0,,465000.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,51666.666666666664,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,117.0,2.0,0.0,550000.0,,,1.0,1.0,,,,,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,4700.854700854701,58.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,139.0,2.0,0.0,585000.0,,,,,,,1.0,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,4208.63309352518,69.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,145.0,2.0,,535000.0,,,1.0,1.0,,,,1.0,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,3689.655172413793,72.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,40.0,2.0,,195000.0,1.0,,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,4875.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021497793,-0.17463389,-0.0970606,0.09857229,0.05988456,-0.15094812,0.014906627,0.041091423,-0.016808044,-0.021653187,0.02856623,-0.00048510355,-0.009415853,-0.054886743,-0.05892206,0.060588043,-0.018919455,0.068089485,-0.104639806,-0.1189795,0.005767085,0.023128854,0.08299354,-0.031192295,-0.022537664,0.15109535,-0.14177135,0.032334384,-0.007988879,0.00438754,-0.003428724,0.018544368
110,60.0,2.0,,240000.0,,,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,4000.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,62.0,2.0,,255600.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,4122.580645161291,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,120.0,2.0,,210000.0,,1.0,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1750.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,70.0,2.0,,195000.0,1.0,,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,2785.714285714286,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,110.0,2.0,,200000.0,,,,,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1818.1818181818182,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,93.0,2.0,1.0,160000.0,1.0,1.0,,,,,,1.0,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1720.4301075268818,46.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4.0,,200000.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,80.0,2.0,,150000.0,1.0,1.0,,,,,,1.0,,,Ariana,Ariana,Appartement,vente,36.8587351,10.188232,1875.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,90.0,2.0,1.0,550000.0,,1.0,,1.0,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,6111.111111111111,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,145.0,2.0,,480000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3310.344827586207,72.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,93.0,4.0,1.0,320000.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3440.8602150537636,23.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03684722,-0.1497121,-0.12014403,-0.1877527,0.063814014,0.024346052,-0.12118479,-0.014127977,-0.006249468,-0.030190974,0.15042315,-0.14364593,-0.08252475,-0.02332403,0.007205759,-0.09045722,0.031864017,-0.014888978,-0.11261555,-0.012684383,0.055239372,-0.0071460535,-0.013318187,0.018948238,-0.023533942,-0.051163908,0.028377006,0.014863028,-0.021957336,0.052560445,0.005742362,-0.07019302
121,80.0,3.0,0.0,320000.0,,,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,4000.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,500.0,2.0,,100000.0,,,,,,,,,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,200.0,250.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,90.0,3.0,,175000.0,,1.0,1.0,1.0,,,,1.0,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1944.4444444444443,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,80.0,2.0,1.0,145000.0,,1.0,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,1812.5,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,167.0,2.0,,380000.0,,,,,,,,,,1.0,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,2275.4491017964074,83.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,167.0,2.0,1.0,340000.0,,1.0,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,2035.9281437125749,83.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,186.0,2.0,,690000.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,3709.6774193548385,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,214.0,2.0,0.0,420000.0,,,,,1.0,,1.0,,,1.0,Tunis,Tunis,Appartement,vente,36.8002068,10.1857757,1962.6168224299065,107.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
