,surface,pieces,etage,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,type,contrat,gouvernerat
1219,89.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4012665,10.5572827,3707.8651685393256,44.5,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1126,122.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,1557.377049180328,40.666666666666664,0.0,285532.6189391474,285532.6189391474,218196.17024373435
4,200.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,1950.0,100.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3285,125.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2400.0,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1597,80.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,2125.0,20.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3377,107.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.74,10.76,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,245349.25277465454
2317,125.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8113307,10.0947037,2640.0,31.25,0.0,285532.6189391474,285532.6189391474,240180.81353797184
3273,56.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,8750.0,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4099,156.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4166.666666666667,39.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2572,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4119.4029850746265,67.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3284,116.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8245,10.6346,1810.344827586207,38.666666666666664,1.0,285532.6189391474,285532.6189391474,281505.570214618
1077,115.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8456561,11.0935701,2304.3478260869565,38.333333333333336,0.0,285532.6189391474,285532.6189391474,300305.12820512813
837,160.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8292941,10.1657647,3125.0,32.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
681,113.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8913101,10.5852113,3469.026548672566,37.666666666666664,0.0,285532.6189391474,285532.6189391474,281505.570214618
1719,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8456561,11.0935701,1958.3333333333333,40.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
2376,62.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8573922,10.2623664,2225.8064516129034,20.666666666666668,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2723,130.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4230.7692307692305,32.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2390,65.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,5538.461538461538,32.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2201,70.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8007,10.5909,1142.857142857143,23.333333333333332,0.0,285532.6189391474,285532.6189391474,281505.570214618
1148,72.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,1805.5555555555557,24.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3548,230.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2521.7391304347825,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
574,120.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8095,10.098,1666.6666666666667,30.0,0.0,285532.6189391474,285532.6189391474,240180.81353797184
50,105.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1095.2380952380952,35.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
853,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8443809,10.1819354,3092.783505154639,97.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1986,109.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.84180174113602,10.141321513384876,2018.348623853211,36.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2937,112.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3750.0,28.0,3.0,285532.6189391474,285532.6189391474,277143.4970760234
1827,59.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.87600174113598,10.224921478254412,4661.016949152542,29.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
833,75.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8170699,10.1784812,1933.3333333333333,25.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1115,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7992041,10.1756221,2187.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1166,62.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.722541,10.2125357,1774.1935483870968,31.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
2608,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1910,128.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8543,10.1897,1796.875,32.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
971,124.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2661.2903225806454,41.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2835,107.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,300305.12820512813
399,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.753,10.228,1937.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,218196.17024373435
2659,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2401,200.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,700.0,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
19,85.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1529.4117647058824,21.25,0.0,285532.6189391474,285532.6189391474,218196.17024373435
684,55.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,3090.909090909091,27.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
35,85.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,7411.764705882353,21.25,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3166,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
4034,109.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2477.064220183486,36.333333333333336,2.0,285532.6189391474,285532.6189391474,293441.4203821656
3074,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2666.6666666666665,40.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
524,52.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.9167608,10.5729473,5480.7692307692305,26.0,0.0,285532.6189391474,285532.6189391474,281505.570214618
2525,125.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8742527,10.2436799,2560.0,41.666666666666664,0.0,285532.6189391474,285532.6189391474,293441.4203821656
920,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8749751,10.2454267,5250.0,40.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1845,130.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.879301741135976,10.180821474861483,2961.5384615384614,32.5,1.0,285532.6189391474,285532.6189391474,293441.4203821656
1894,80.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8069,10.1038,1562.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,293441.4203821656
537,60.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8811985,10.211819,2583.3333333333335,30.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
2981,87.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1034.4827586206898,29.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1709,65.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8599292,10.1531585,3384.6153846153848,32.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
4186,97.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1649.4845360824743,32.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3362,107.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3532,54.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3518.5185185185187,27.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
245,132.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,4545.454545454545,44.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3449,156.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2115.3846153846152,39.0,3.0,285532.6189391474,285532.6189391474,293441.4203821656
784,175.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8443809,10.1819354,3085.714285714286,43.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1410,134.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8599292,10.1531585,3582.089552238806,134.0,3.0,285532.6189391474,285532.6189391474,320375.0034842321
2630,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
154,155.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,2580.6451612903224,51.666666666666664,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3236,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1690,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.73953,10.3094914,1818.1818181818182,66.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3105,145.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2275.862068965517,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3677,75.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,1466.6666666666667,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
625,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8913101,10.5852113,3800.0,100.0,0.0,285532.6189391474,285532.6189391474,281505.570214618
2877,228.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8245,10.6346,1096.4912280701753,37.75,0.0,285532.6189391474,285532.6189391474,281505.570214618
4105,120.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2500.0,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1346,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8749751,10.2454267,3686.274509803922,102.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
569,80.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.753,10.228,1812.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,218196.17024373435
4188,107.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1762,100.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.28280174113559,9.873891055797008,3200.0,25.0,0.0,285532.6189391474,285532.6189391474,243467.8477263652
1820,85.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.417,10.6529,3470.5882352941176,85.0,2.0,285532.6189391474,285532.6189391474,300305.12820512813
2069,180.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.6917,10.0957,1555.5555555555557,60.0,0.0,285532.6189391474,285532.6189391474,264460.8237615568
127,186.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,3709.6774193548385,93.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3635,156.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3717.948717948718,78.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4261,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.74,10.76,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,245349.25277465454
2010,115.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.87610174113599,10.181021478151605,3973.913043478261,38.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3195,160.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3437.5,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
980,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7019512,10.3964906,3242.4242424242425,66.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
4257,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
190,50.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,5300.0,25.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1139,54.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479251,10.2611996,3333.3333333333335,54.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
992,141.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,2978.723404255319,47.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
699,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8457382,10.1317222,2625.0,80.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3870,97.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.7643,10.8113,2371.134020618557,24.25,0.0,285532.6189391474,285532.6189391474,309845.8833033952
606,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,5533.333333333333,75.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
180,75.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1733.3333333333333,37.5,0.0,285532.6189391474,285532.6189391474,218196.17024373435
301,70.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,3500.0,35.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2638,107.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3942,62.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3800.0,31.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1060,100.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3500.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4014,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.753,10.228,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,218196.17024373435
4107,116.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2068.9655172413795,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
2668,107.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1069,76.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8137916,10.5208721,1315.7894736842106,38.0,0.0,285532.6189391474,285532.6189391474,281505.570214618
2615,136.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3147.0588235294117,45.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2209,83.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.9134,10.5768,3674.6987951807228,41.5,0.0,285532.6189391474,285532.6189391474,281505.570214618
1243,170.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7992041,10.1756221,1617.6470588235295,56.666666666666664,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3526,171.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2292.3976608187136,57.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
16,195.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,2820.5128205128203,65.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3373,141.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3085.1063829787236,47.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
4264,125.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,5440.0,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
546,60.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,2333.3333333333335,20.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
658,95.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8811985,10.211819,4210.526315789473,95.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3821,72.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2750.0,36.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
3304,130.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3153.846153846154,43.333333333333336,0.0,285532.6189391474,285532.6189391474,277143.4970760234
3877,60.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4833.333333333333,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1506,61.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8749751,10.2454267,4032.7868852459014,30.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
959,199.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8585478,10.1682756,3165.829145728643,39.8,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3134,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2346,82.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8573922,10.2623664,4268.292682926829,41.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
797,75.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.753,10.228,1466.6666666666667,25.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3663,93.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3010.7526881720432,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
225,100.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,3300.0,50.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2078,70.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.673,10.0961,1428.5714285714287,70.0,0.0,285532.6189391474,285532.6189391474,264460.8237615568
3669,127.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3496.0629921259842,42.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1803,94.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.441701741136384,10.741021919988436,6702.127659574468,31.333333333333332,2.0,285532.6189391474,285532.6189391474,300305.12820512813
2564,107.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
4236,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
3792,104.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3701.923076923077,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
2281,117.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0118,10.5152,2478.6324786324785,58.5,0.0,285532.6189391474,285532.6189391474,281505.570214618
2089,60.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.520301741137246,11.03562282635724,3716.6666666666665,60.0,0.0,285532.6189391474,285532.6189391474,276683.9253054531
1697,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.2744,9.8739,1555.5555555555557,30.0,0.0,285532.6189391474,285532.6189391474,243467.8477263652
2965,107.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1045,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7575659,10.244981,2650.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,218196.17024373435
469,90.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,1333.3333333333333,30.0,3.0,285532.6189391474,285532.6189391474,300305.12820512813
954,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,2125.0,26.666666666666668,0.0,285532.6189391474,285532.6189391474,218196.17024373435
4260,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2000.0,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2880,70.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,5555.2,35.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4114,135.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3162.4444444444443,45.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
639,157.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8599292,10.1531585,2165.605095541401,157.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3945,60.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2583.3333333333335,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1218,78.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.84177,10.1301259,2564.102564102564,19.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1158,120.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1333.3333333333333,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1417,120.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1333.3333333333333,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3837,158.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4303.797468354431,39.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
